CIK,Ticker_Symbol,Company_Name,Sector,Data_Date,Market_Capitalization,Total_Assets,Total_Liabilities,Net_Income_Before_Extra_Items,Cash_Flow_From_Operations,Total_Long_Term_Debt,Current_Assets,Current_Liabilities,Common_Shares_Outstanding,Total_Sales,Cost_Of_Goods_Sold
0001707925,LIN,LINDE PLC,Basic Industries,2018-12-31,85391.6417,93386.0,36290.0,4273.0,3702.0,12288.0,17272.0,12956.0,547.242,14900.0,8716.0
0001708035,PQG,PQ GROUP HOLDINGS INC,Basic Industries,2017-12-31,2224.7638,4415.455,2783.536,57.603,116.062,2185.32,548.968,288.409,135.244,1472.101,949.264
0001708035,PQG,PQ GROUP HOLDINGS INC,Basic Industries,2018-12-31,2008.1175,4327.425,2663.28,58.3,248.644,2106.72,558.616,255.611,135.592,1608.154,1074.708
0001708301,BPMP,BP MIDSTREAM PARTNERS,Energy,2017-12-31,2154.7281,605.658,24.803,21.775,69.241,0.0,45.388,22.02,104.751,108.151,21.458
0001708301,BPMP,BP MIDSTREAM PARTNERS,Energy,2018-12-31,1627.9704,693.203,482.351,133.057,173.783,468.0,72.36,11.127,104.76,116.439,19.769
0001709164,HBB,HAMILTON BEACH BND HDNG,Consumer Durables,2017-12-31,351.2594,326.233,279.825,17.905,33.44,20.0,268.585,230.946,13.673,740.749,542.698
0001709164,HBB,HAMILTON BEACH BND HDNG,Consumer Durables,2018-12-31,321.707,330.427,264.989,21.784,11.824,35.0,278.149,206.901,13.713,743.179,550.239
0001710366,CEIX,CONSOL ENERGY INC,Energy,2017-12-31,1105.2132,2707.099,2363.458,67.629,248.11,865.289,399.24,422.209,27.973,1389.124,956.401
0001710366,CEIX,CONSOL ENERGY INC,Energy,2018-12-31,870.059,2760.727,2209.116,152.976,413.525,734.226,473.955,492.176,27.438,1526.462,983.429
0001710583,SWCH,SWITCH INC,Technology,2017-12-31,653.7122,1434.759,692.626,-15.208,145.101,606.032,288.19,65.285,35.938,378.275,110.975
0001710583,SWCH,SWITCH INC,Technology,2018-12-31,386.526,1460.03,751.678,4.052,178.33,600.032,108.327,75.028,55.218,405.86,120.318
0001711269,EVRG,EVERGY INC,Public Utilities,2009-12-31,2369.0438,7525.483,5258.698,139.819,478.905,2600.034,629.482,682.478,109.072,1858.231,1251.755
0001711269,EVRG,EVERGY INC,Public Utilities,2010-12-31,2821.1405,8079.638,5669.265,201.667,607.702,2776.547,601.609,782.846,112.128,2056.171,1311.377
0001711269,EVRG,EVERGY INC,Public Utilities,2011-12-31,3617.5884,8682.851,5882.11,228.497,462.696,2787.445,633.585,827.287,125.698,2170.991,1373.24
0001711269,EVRG,EVERGY INC,Public Utilities,2012-12-31,3620.5445,9265.231,6354.976,272.752,599.106,3095.823,643.075,846.141,126.504,2261.47,1428.873
0001711269,EVRG,EVERGY INC,Public Utilities,2013-12-31,4125.9312,9597.111,6528.58,291.71,702.803,3214.563,706.798,955.399,128.254,2370.654,1518.876
0001711269,EVRG,EVERGY INC,Public Utilities,2014-12-31,5430.7719,10347.001,7045.694,312.469,824.355,3430.013,700.922,849.631,131.687,2601.703,1682.303
0001711269,EVRG,EVERGY INC,Public Utilities,2015-12-31,5994.7807,10705.666,7033.703,291.283,714.543,3347.094,717.141,836.935,141.353,2459.164,1527.576
0001711269,EVRG,EVERGY INC,Public Utilities,2016-12-31,7989.9229,11487.074,7653.884,345.863,822.42,3544.307,768.382,1047.193,141.791,2562.087,1531.485
0001711269,EVRG,EVERGY INC,Public Utilities,2017-12-31,7502.5632,11624.368,7763.931,323.336,912.438,3813.849,727.05,823.717,142.094,2571.003,1535.537
0001711269,EVRG,EVERGY INC,Public Utilities,2018-12-31,14494.857,25598.1,15607.4,535.8,1497.8,6732.5,1681.0,2867.2,255.326,4348.1,2647.7
0001712463,PACK,RANPAK HOLDINGS CORP,Capital Goods,2018-12-31,413.7375,309.234,18.038,1.387,-1.218,0.0,3.115,6.737,41.25,0.0,0.0
0001712807,PAGS,PAGSEGURO DIGITAL LTD,Technology,2018-12-31,6130.0481,2949.194,1250.969,234.872,-455.452,0.0,2852.277,1216.839,327.285,682.381,530.027
0001713443,KL,KIRKLAND LAKE GOLD LTD,Basic Industries,2009-04-30,503.5214,100.896,14.127,-10.483,-5.138,0.0,37.444,11.086,58.549,43.542,43.107
0001713443,KL,KIRKLAND LAKE GOLD LTD,Basic Industries,2010-04-30,528.2784,162.207,16.53,-12.262,-0.954,0.0,69.005,13.306,67.728,51.232,49.667
0001713443,KL,KIRKLAND LAKE GOLD LTD,Basic Industries,2011-04-30,982.263,209.703,25.227,20.091,29.22,0.0,64.487,21.809,69.763,105.177,66.363
0001713443,KL,KIRKLAND LAKE GOLD LTD,Basic Industries,2012-04-30,904.9479,270.329,37.674,41.27,51.2,5.887,52.258,25.013,70.151,159.824,84.546
0001713443,KL,KIRKLAND LAKE GOLD LTD,Basic Industries,2013-04-30,237.1104,448.782,201.423,-3.646,24.639,117.494,107.685,71.565,70.151,151.692,104.199
0001713443,KL,KIRKLAND LAKE GOLD LTD,Basic Industries,2014-04-30,216.7666,409.385,172.11,-11.077,27.258,119.23,62.629,45.614,70.151,173.258,137.2
0001713443,KL,KIRKLAND LAKE GOLD LTD,Basic Industries,2015-04-30,473.0082,467.259,165.272,19.786,78.154,115.938,106.858,35.854,80.307,219.888,136.814
0001713443,KL,KIRKLAND LAKE GOLD LTD,Basic Industries,2017-12-31,3240.1152,1485.8,328.204,157.33,297.051,22.217,299.618,130.472,210.945,747.495,309.711
0001713443,KL,KIRKLAND LAKE GOLD LTD,Basic Industries,2018-12-31,5474.2821,1710.16,447.054,273.943,543.076,9.759,397.912,192.627,209.823,915.911,293.85
0001713930,NEXA,NEXA RESOURCES SA,Basic Industries,2017-12-31,2614.4052,5961.524,3052.621,126.885,378.939,1406.458,1838.907,768.215,133.32,2449.484,1410.748
0001713930,NEXA,NEXA RESOURCES SA,Basic Industries,2018-12-31,1585.1752,5735.406,2833.605,74.86,347.598,1392.354,1697.967,651.85,133.208,2491.202,1625.974
0001714368,HUD,HUDSON LTD,Consumer Services,2018-12-31,1584.4199,1451.2,814.3,29.5,232.7,492.6,473.8,280.7,92.386,1924.2,698.5
0001716621,RMED,RA MEDICAL SYSTEMS INC,Health Care,2018-12-31,100.8776,74.035,7.33,-30.832,-18.508,0.557,69.233,5.95,12.689,6.257,3.582
0001717393,CAAP,CORPORACION AMER ARPRT,Transportation,2018-12-31,1060.9459,3845.278,2622.581,7.125,191.661,1027.751,532.742,450.551,160.022,1426.145,804.822
0001718512,GTES,GATES INDUSTRIAL CORP PLC,Technology,2018-12-31,3837.5875,6722.6,4388.9,245.9,313.5,2955.1,1814.6,679.0,289.848,3347.6,1798.5
0001720635,NVT,NVENT ELECTRIC PLC,Technology,2018-12-31,3980.451,4552.7,1865.6,230.8,343.5,929.2,846.5,461.7,177.224,2213.6,1240.4
0001722287,CVIA,COVIA HOLDINGS CORP,Basic Industries,2018-12-31,448.663,3756.117,2301.164,-283.085,247.387,1612.887,625.615,290.713,131.188,1842.937,1345.708
0001722684,WH,WYNDHAM HOTELS & RESRTS,Consumer Services,2018-12-31,4450.3887,4976.0,3558.0,162.0,231.0,2120.0,851.0,693.0,98.091,1868.0,1251.0
0001723089,APY,APERGY CORP,Technology,2018-12-31,2094.7192,1971.756,990.229,94.041,163.9,666.108,530.31,201.995,77.353,1216.646,671.193
0001723128,AMRX,AMNEAL PHARMACEUTICALS INC,Health Care,2018-12-31,1556.5859,4352.736,3456.373,-20.92,250.23,2669.681,1286.644,553.85,127.376,1662.991,738.784
0001724521,RCUS,ARCUS BIOSCIENCES INC,Health Care,2018-12-31,479.6743,274.925,39.983,-49.594,-42.996,0.0,258.948,16.935,44.538,8.353,59.548
0001724670,PRSP,PERSPECTA INC,Technology,2019-03-31,3297.8618,6083.0,3921.0,72.0,462.0,2465.0,878.0,1014.0,163.099,4030.0,3043.0
0001724965,TALO,TALOS ENERGY INC,Energy,2018-12-31,883.8259,2479.986,1472.49,221.54,263.445,734.402,416.846,380.418,54.156,891.288,228.28
0001725057,CDAY,CERIDIAN HCM HOLDING,Technology,2018-12-31,4809.7685,5154.4,3622.4,-37.6,9.5,663.5,2933.5,2763.6,139.454,746.4,367.1
0001725134,LHC,LEO HOLDINGS CORP,Consumer Services,2018-12-31,242.5,203.775,7.109,2.595,-0.525,0.0,0.694,0.109,25.0,0.0,0.0
0001725526,HPR,HIGHPOINT RESOURCES CORP,Energy,2009-12-31,1393.3858,1866.123,837.568,50.218,480.744,402.25,180.039,153.292,44.789,598.163,140.98
0001725526,HPR,HIGHPOINT RESOURCES CORP,Energy,2010-12-31,1888.7719,2038.5,897.538,80.502,447.188,404.399,207.648,165.957,45.922,697.658,156.051
0001725526,HPR,HIGHPOINT RESOURCES CORP,Energy,2011-12-31,1600.4383,2687.93,1469.092,30.707,479.348,882.24,246.343,233.198,46.975,769.406,270.338
0001725526,HPR,HIGHPOINT RESOURCES CORP,Energy,2012-12-31,841.1112,2869.449,1686.674,0.582,388.436,1156.654,228.339,213.133,47.28,704.474,200.395
0001725526,HPR,HIGHPOINT RESOURCES CORP,Energy,2013-12-31,1280.4054,2381.513,1375.795,-192.733,265.265,979.082,157.247,192.719,47.812,567.963,370.029
0001725526,HPR,HIGHPOINT RESOURCES CORP,Energy,2014-12-31,548.0754,2244.484,1214.996,15.081,261.717,803.222,426.105,264.687,48.119,472.291,142.839
0001725526,HPR,HIGHPOINT RESOURCES CORP,Energy,2015-12-31,190.1845,1515.229,965.813,-487.771,193.678,803.361,274.317,145.231,48.393,206.619,617.714
0001725526,HPR,HIGHPOINT RESOURCES CORP,Energy,2016-12-31,520.0211,1385.341,813.798,-170.378,121.736,711.808,318.452,85.018,74.395,178.819,40.889
0001725526,HPR,HIGHPOINT RESOURCES CORP,Energy,2017-12-31,559.011,1390.706,792.152,-138.225,121.99,617.744,367.663,148.934,108.969,252.839,79.259
0001725526,HPR,HIGHPOINT RESOURCES CORP,Energy,2018-12-31,521.8169,2252.46,1040.362,121.22,231.441,617.387,189.781,248.185,209.565,453.017,69.256
0001725964,NTR,NUTRIEN LTD,Basic Industries,2009-12-31,32113.396,12922.2,6421.5,987.8,923.9,3319.3,2271.7,1559.9,295.976,3976.7,2635.1
0001725964,NTR,NUTRIEN LTD,Basic Industries,2010-12-31,44029.6264,15619.3,8815.1,1806.2,2999.0,3707.2,2139.9,3191.8,284.374,6538.6,3507.7
0001725964,NTR,NUTRIEN LTD,Basic Industries,2011-12-31,35447.2598,16257.0,8410.0,3081.0,3485.0,3705.0,2408.0,2194.0,858.703,8715.0,4096.0
0001725964,NTR,NUTRIEN LTD,Basic Industries,2012-12-31,35192.8217,18206.0,8294.0,2079.0,3225.0,3466.0,2496.0,1854.0,864.901,7927.0,4131.0
0001725964,NTR,NUTRIEN LTD,Basic Industries,2013-12-31,28217.5834,17958.0,8330.0,1785.0,3212.0,2970.0,2189.0,2113.0,856.116,7305.0,4062.0
0001725964,NTR,NUTRIEN LTD,Basic Industries,2014-12-31,29324.1828,17724.0,8932.0,1536.0,2614.0,3213.0,1938.0,2198.0,830.243,7115.0,4036.0
0001725964,NTR,NUTRIEN LTD,Basic Industries,2015-12-31,14321.5648,17469.0,9087.0,1270.0,2338.0,3710.0,1553.0,1747.0,836.54,6279.0,3646.0
0001725964,NTR,NUTRIEN LTD,Basic Industries,2016-12-31,15191.8011,17255.0,9056.0,323.0,1260.0,3707.0,1394.0,1697.0,839.79,4456.0,3033.0
0001725964,NTR,NUTRIEN LTD,Basic Industries,2017-12-31,17350.605,16998.0,8695.0,154.0,1225.0,3711.0,3323.0,1602.0,840.223,4547.0,3340.0
0001725964,NTR,NUTRIEN LTD,Basic Industries,2018-12-31,28601.145,45502.0,21077.0,-31.0,2052.0,7591.0,11662.0,8335.0,608.535,19636.0,15015.0
0001726173,BH,BIGLARI HOLDINGS INC,Consumer Services,2009-09-30,338.7053,514.496,222.449,5.998,52.309,130.124,90.715,75.533,28.777,627.042,488.591
0001726173,BH,BIGLARI HOLDINGS INC,Consumer Services,2010-09-30,403.5822,563.839,252.599,28.094,68.618,142.028,109.831,90.763,1.228,673.781,503.968
0001726173,BH,BIGLARI HOLDINGS INC,Consumer Services,2011-09-30,363.6705,672.86,347.93,34.565,71.577,217.483,240.584,114.869,1.227,709.2,526.357
0001726173,BH,BIGLARI HOLDINGS INC,Consumer Services,2012-09-30,448.2937,773.787,372.574,21.593,49.966,230.603,348.997,124.294,1.228,740.207,546.571
0001726173,BH,BIGLARI HOLDINGS INC,Consumer Services,2013-09-30,655.32,988.543,423.954,140.271,38.792,216.747,197.486,113.014,1.588,755.822,567.991
0001726173,BH,BIGLARI HOLDINGS INC,Consumer Services,2014-09-30,638.0693,1174.732,536.015,28.804,27.575,315.196,186.268,113.034,1.878,793.811,627.263
0001726173,BH,BIGLARI HOLDINGS INC,Consumer Services,2015-12-31,410.5332,1003.918,552.546,-15.843,52.497,298.95,126.788,117.555,1.26,861.452,678.356
0001726173,BH,BIGLARI HOLDINGS INC,Consumer Services,2016-12-31,582.9824,1096.967,565.027,99.451,63.349,281.555,127.789,120.011,1.232,850.076,669.003
0001726173,BH,BIGLARI HOLDINGS INC,Consumer Services,2017-12-31,497.6944,1063.584,492.256,50.071,25.78,256.994,112.639,135.492,1.201,839.804,687.456
0001726173,BH,BIGLARI HOLDINGS INC,Consumer Services,2018-12-31,168.6698,1029.493,459.038,19.392,20.678,240.001,114.933,122.985,0.621,809.894,661.549
0001730346,CHRA,CHARAH SOLUTIONS,Basic Industries,2018-12-31,242.8431,458.901,365.511,-8.902,-13.633,230.821,186.176,112.115,29.083,740.462,600.426
0001732845,WRK,WESTROCK CO,Consumer Durables,2009-09-30,1823.5339,2884.4,2089.8,222.3,389.7,1293.1,658.3,449.3,38.708,2812.3,1906.5
0001732845,WRK,WESTROCK CO,Consumer Durables,2010-09-30,1937.7584,2914.9,1890.2,223.1,377.3,897.3,709.0,631.2,38.903,3001.4,2140.0
0001732845,WRK,WESTROCK CO,Consumer Durables,2011-09-30,3430.3822,10566.0,7187.4,139.7,461.7,3302.5,2228.9,1318.3,70.468,5399.6,4077.7
0001732845,WRK,WESTROCK CO,Consumer Durables,2012-09-30,5116.4071,10687.1,7269.5,248.3,656.7,3151.2,2189.8,1408.3,70.884,9207.6,7150.6
0001732845,WRK,WESTROCK CO,Consumer Durables,2013-09-30,7293.8705,10733.4,6407.3,727.1,1032.5,2841.9,2416.4,1243.4,72.024,9545.4,7172.6
0001732845,WRK,WESTROCK CO,Consumer Durables,2014-09-30,6661.2,11039.7,6718.6,479.6,1151.8,2852.1,2432.5,1360.5,140.0,9895.1,7392.3
0001732845,WRK,WESTROCK CO,Consumer Durables,2015-09-30,13220.08,25356.8,13558.7,507.0,1203.6,5558.3,4160.4,2163.2,257.0,11381.3,8496.5
0001732845,WRK,WESTROCK CO,Consumer Durables,2016-09-30,12168.48,23038.2,13194.5,152.7,1688.4,5496.3,3912.6,2183.0,251.0,14171.8,10532.2
0001732845,WRK,WESTROCK CO,Consumer Durables,2017-09-30,14437.785,25089.0,14698.2,708.1,1900.5,5946.1,4490.9,3009.8,254.5,14859.7,11210.5
0001732845,WRK,WESTROCK CO,Consumer Durables,2018-09-30,13547.04,25360.5,13873.9,1905.9,2420.9,5674.5,4785.1,3333.3,253.5,16285.1,11962.2
0001733186,VNE,VEONEER INC,Capital Goods,2018-12-31,2050.59,2632.0,705.0,-276.0,-179.0,26.0,1543.0,636.0,87.0,2228.0,1735.0
0001733418,APHA,APHRIA INC,Consumer Durables,2015-05-31,53.5296,14.293,0.947,-6.543,-5.443,0.0,10.338,0.947,52.48,0.551,-0.568
0001733418,APHA,APHRIA INC,Consumer Durables,2016-05-31,95.974,36.28,1.266,0.398,-0.988,0.0,21.893,1.266,70.054,8.434,1.866
0001733418,APHA,APHRIA INC,Consumer Durables,2017-05-31,726.416,315.97,42.101,4.198,5.326,31.785,179.367,10.316,138.629,20.438,2.155
0001733418,APHA,APHRIA INC,Consumer Durables,2018-05-31,2421.1584,1314.092,140.499,29.448,-5.649,28.337,194.612,43.854,210.17,36.917,-6.663
0001733418,APHA,APHRIA INC,Consumer Durables,2019-05-31,2241.3318,2441.592,708.439,-16.499,-55.605,482.261,780.829,138.545,250.989,237.11,152.833
0001733998,NWN,NORTHWEST NATURAL HLDNG CO,Public Utilities,2009-12-31,1195.0463,2399.252,1739.147,75.122,240.335,601.7,328.235,392.569,26.533,1012.711,791.181
0001733998,NWN,NORTHWEST NATURAL HLDNG CO,Public Utilities,2010-12-31,1239.262,2616.616,1923.515,72.667,126.469,591.7,330.265,468.161,26.668,812.106,594.577
0001733998,NWN,NORTHWEST NATURAL HLDNG CO,Public Utilities,2011-12-31,1282.4151,2746.574,2032.086,63.898,233.462,641.7,348.689,414.464,26.756,848.796,633.947
0001733998,NWN,NORTHWEST NATURAL HLDNG CO,Public Utilities,2012-12-31,1189.7314,2818.753,2085.72,59.855,168.838,691.7,283.699,368.436,26.917,749.037,533.84
0001733998,NWN,NORTHWEST NATURAL HLDNG CO,Public Utilities,2013-12-31,1159.3515,2970.911,2219.039,60.538,176.39,681.7,330.448,432.791,27.075,777.52,558.869
0001733998,NWN,NORTHWEST NATURAL HLDNG CO,Public Utilities,2014-12-31,1361.4716,3064.945,2297.624,58.692,215.657,621.7,362.56,469.41,27.284,772.874,550.716
0001733998,NWN,NORTHWEST NATURAL HLDNG CO,Public Utilities,2015-12-31,1388.0805,3076.692,2295.72,53.703,184.688,576.7,332.063,477.714,27.427,741.825,518.141
0001733998,NWN,NORTHWEST NATURAL HLDNG CO,Public Utilities,2016-12-31,1712.074,3079.801,2229.304,58.895,222.147,679.334,288.053,274.517,28.63,693.078,471.509
0001733998,NWN,NORTHWEST NATURAL HLDNG CO,Public Utilities,2017-12-31,1714.1024,3039.746,2296.97,-55.623,206.704,683.184,269.936,381.85,28.736,781.242,556.413
0001733998,NWN,NORTHWEST NATURAL HLDNG CO,Public Utilities,2018-12-31,1746.0848,3242.662,2480.028,67.311,168.771,706.247,295.921,509.084,28.88,706.143,488.825
0001734713,BV,BRIGHTVIEW HOLDINGS,Consumer Non-Durables,2018-09-30,1676.7435,2891.898,1664.571,-15.087,180.383,1146.776,531.165,331.47,104.47,2353.603,1652.228
0001735707,GTX,GARRETT MOTION INC,Capital Goods,2018-12-31,913.4068,2104.0,4697.0,1180.0,373.0,1569.0,1189.0,1492.0,74.02,3375.0,2525.0
0001736946,ARLO,ARLO TECHNOLOGIES INC,Consumer Non-Durables,2018-12-31,740.9851,595.946,326.444,-75.483,-17.686,19.978,515.474,281.99,74.247,464.918,367.536
0001737706,SDRL,SEADRILL LTD,Energy,2009-12-31,20445.5395,13831.4,9018.5,1261.2,1452.0,6621.8,2261.0,2034.1,399.023,3253.9,1403.6
0001737706,SDRL,SEADRILL LTD,Energy,2010-12-31,15030.8339,17497.4,11560.6,1116.9,1300.4,8610.8,2883.0,2514.3,443.126,4040.8,1783.5
0001737706,SDRL,SEADRILL LTD,Energy,2011-12-31,15520.675,18304.0,12002.0,1401.0,1816.0,9009.0,1967.0,2771.0,467.772,4192.0,1659.0
0001737706,SDRL,SEADRILL LTD,Energy,2012-12-31,17265.7504,19632.0,13608.0,1108.0,1590.0,9630.0,2354.0,3613.0,469.178,4478.0,1822.0
0001737706,SDRL,SEADRILL LTD,Energy,2013-12-31,19265.6162,26300.0,18098.0,2653.0,1696.0,13315.0,2834.0,3825.0,468.978,5282.0,2234.0
0001737706,SDRL,SEADRILL LTD,Energy,2014-12-31,5883.5544,26506.0,16116.0,3973.0,1548.0,10726.0,3415.0,4574.0,492.76,4997.0,2110.0
0001737706,SDRL,SEADRILL LTD,Energy,2015-12-31,1670.4564,23470.0,13495.0,-738.0,1788.0,9492.0,2942.0,3466.0,492.76,4335.0,1710.0
0001737706,SDRL,SEADRILL LTD,Energy,2016-12-31,1720.154,21666.0,11603.0,-181.0,1184.0,6649.0,2886.0,4723.0,504.444,3169.0,1076.0
0001737706,SDRL,SEADRILL LTD,Energy,2017-12-31,116.6952,17982.0,11023.0,-2973.0,399.0,799.0,2252.0,859.0,504.519,2088.0,827.0
0001737706,SDRL,SEADRILL LTD,Energy,2018-12-31,975.0,10848.0,7775.0,-4483.0,-239.0,7103.0,2767.0,464.0,100.0,1253.0,760.0
0001737927,CGC,CANOPY GROWTH CORP,Consumer Durables,2015-03-31,106.5813,47.774,6.365,-9.346,-10.892,1.669,29.376,4.525,50.753,2.371,9.93
0001737927,CGC,CANOPY GROWTH CORP,Consumer Durables,2016-03-31,257.915,143.361,19.576,-3.496,-12.446,3.469,44.846,7.193,98.818,12.699,11.761
0001737927,CGC,CANOPY GROWTH CORP,Consumer Durables,2017-03-31,1727.2916,677.608,62.868,-16.607,-27.093,8.639,177.704,17.665,162.187,39.895,2.263
0001737927,CGC,CANOPY GROWTH CORP,Consumer Durables,2018-03-31,6709.1449,1436.817,193.579,-70.353,-81.506,6.865,481.777,92.028,199.321,77.948,3.756
0001737927,CGC,CANOPY GROWTH CORP,Consumer Durables,2019-03-31,19514.8282,8731.805,1490.357,-685.438,-520.51,842.259,5070.14,411.663,337.51,226.341,112.003
0001739104,ELAN,ELANCO ANIMAL HLTH INC,Health Care,2018-12-31,11528.7553,8956.7,3759.2,86.5,487.3,2443.3,2504.9,970.7,365.644,3066.8,1492.5
0001739445,ACA,ARCOSA INC,Capital Goods,2018-12-31,1348.503,2172.2,487.7,75.7,118.5,183.7,667.0,234.2,48.7,1460.4,1120.0
0001739940,CI,CIGNA CORP,Health Care,2018-12-31,72345.0861,153226.0,112154.0,2637.0,3770.0,39523.0,20430.0,31895.0,380.924,48489.0,43020.0
0001739942,SWI,SOLARWINDS CORP,Technology,2009-12-31,1530.211,181.47,92.404,29.509,49.225,27.226,152.726,63.027,66.502,116.446,2.694
0001739942,SWI,SOLARWINDS CORP,Technology,2010-12-31,1379.4358,247.477,71.868,44.746,66.043,0.0,176.079,67.876,71.659,152.393,2.432
0001739942,SWI,SOLARWINDS CORP,Technology,2011-12-31,2050.6077,362.408,97.461,62.443,111.418,0.0,182.908,89.721,73.367,198.358,5.741
0001739942,SWI,SOLARWINDS CORP,Technology,2012-12-31,3914.5009,517.395,134.581,81.343,143.447,0.0,266.66,120.106,74.633,268.964,0.408
0001739942,SWI,SOLARWINDS CORP,Technology,2013-12-31,2837.6283,706.342,222.448,89.778,163.32,0.0,242.785,193.794,75.01,335.385,1.306
0001739942,SWI,SOLARWINDS CORP,Technology,2014-12-31,3782.6451,825.032,236.173,78.113,199.812,0.0,316.087,199.255,75.911,428.714,8.076
0001739942,SWI,SOLARWINDS CORP,Technology,2018-12-31,4217.3479,5194.649,2578.549,-102.066,254.142,1904.072,500.308,368.102,304.942,833.089,57.737
0001740332,REZI,RESIDEO TECHNOLOGIES,Capital Goods,2018-12-31,2517.3545,4972.0,3439.0,405.0,462.0,1179.0,1809.0,1489.0,122.499,4827.0,3391.0
0001740915,FTCH,FARFETCH LTD,Miscellaneous,2018-12-31,5310.4675,1351.393,222.962,-155.575,-116.205,0.0,1199.41,194.158,299.857,602.384,303.934
0001742924,LTHM,LIVENT CORP,Basic Industries,2018-12-31,2014.8,660.0,172.1,126.1,92.0,34.0,301.3,120.4,146.0,442.5,221.8
0001744489,DIS,DISNEY (WALT) CO,Consumer Services,2009-09-30,51103.06,63117.0,27692.0,3307.0,5064.0,11721.0,11889.0,8934.0,1861.0,36149.0,28821.0
0001744489,DIS,DISNEY (WALT) CO,Consumer Services,2010-09-30,62691.4,69206.0,29864.0,3963.0,6578.0,10354.0,12225.0,11000.0,1894.0,38063.0,29624.0
0001744489,DIS,DISNEY (WALT) CO,Consumer Services,2011-09-30,54529.28,72124.0,32671.0,4807.0,6994.0,11210.0,13757.0,12088.0,1808.0,40893.0,31271.0
0001744489,DIS,DISNEY (WALT) CO,Consumer Services,2012-09-30,93058.4,74898.0,32940.0,5682.0,7966.0,10981.0,13709.0,12813.0,1780.0,42278.0,31428.0
0001744489,DIS,DISNEY (WALT) CO,Consumer Services,2013-09-30,114340.77,81241.0,33091.0,6136.0,9452.0,13050.0,14109.0,11704.0,1773.0,45041.0,33399.0
0001744489,DIS,DISNEY (WALT) CO,Consumer Services,2014-09-30,151974.21,84186.0,36008.0,7501.0,9780.0,12905.0,15176.0,13292.0,1707.0,48813.0,26420.0
0001744489,DIS,DISNEY (WALT) CO,Consumer Services,2015-09-30,169754.2,88182.0,39527.0,8382.0,10909.0,12968.0,16758.0,16334.0,1661.0,52465.0,28364.0
0001744489,DIS,DISNEY (WALT) CO,Consumer Services,2016-09-30,148297.42,92033.0,44710.0,9391.0,13213.0,16657.0,16966.0,16842.0,1597.0,55632.0,29864.0
0001744489,DIS,DISNEY (WALT) CO,Consumer Services,2017-09-30,149530.69,95789.0,49637.0,8980.0,12343.0,19248.0,15889.0,19595.0,1517.0,55137.0,30306.0
0001744489,DIS,DISNEY (WALT) CO,Consumer Services,2018-09-30,174006.72,98598.0,44643.0,12598.0,14295.0,17226.0,16825.0,17860.0,1488.0,59434.0,32726.0
0001747009,ETRN,EQUITRANS MID CORP,Public Utilities,2018-12-31,5090.5054,10523.835,5264.202,218.398,721.71,4660.244,568.839,549.456,254.271,1495.098,287.261
0001748790,AMCR,AMCOR PLC,Consumer Durables,2019-06-30,18665.505,17165.0,11490.3,428.7,776.1,5309.0,5210.1,4541.8,1624.5,9458.2,7309.4
0001770450,XRX,XEROX HOLDINGS CORP,Technology,2009-12-31,7354.9633,24032.0,16841.0,485.0,2208.0,8925.0,9731.0,4461.0,869.381,15179.0,8250.0
0001770450,XRX,XEROX HOLDINGS CORP,Technology,2010-12-31,16100.0986,30600.0,18092.0,585.0,2726.0,7887.0,8639.0,6417.0,1397.578,21633.0,13163.0
0001770450,XRX,XEROX HOLDINGS CORP,Technology,2011-12-31,10645.2344,30116.0,17742.0,1271.0,1961.0,7088.0,7912.0,6381.0,1337.341,22626.0,14162.0
0001770450,XRX,XEROX HOLDINGS CORP,Technology,2012-12-31,8346.125,30015.0,18002.0,1171.0,2580.0,7447.0,8273.0,5910.0,1223.772,22390.0,14298.0
0001770450,XRX,XEROX HOLDINGS CORP,Technology,2013-12-31,14461.8544,29036.0,16268.0,1161.0,2375.0,6904.0,8511.0,5686.0,1188.32,21435.0,13720.0
0001770450,XRX,XEROX HOLDINGS CORP,Technology,2014-12-31,15478.0857,27658.0,16600.0,1060.0,2063.0,6314.0,8874.0,6076.0,1116.745,19540.0,12332.0
